OBJECTID,X,Y,Z
823,-181453,-2324148,994.8060793
824,-181525,-2324345,995.8792034
825,-181449,-2324418,996.5665803
826,-181392,-2324423,996.7549266
827,-181336,-2324427,997.6569339
828,-181261,-2324410,998.4907394
829,-181226,-2324391,998.7994902
830,-181176,-2324372,999.2961563
831,-181134,-2324353,999.7694472
832,-181116,-2324444,1000.145
833,-181128,-2324488,999.7190876
834,-181172,-2324530,999.188742
835,-181196,-2324528,998.980849
836,-181221,-2324526,998.7435413
837,-181254,-2324433,998.4952428
838,-181240,-2324254,998.1746317
839,-181215,-2324144,997.5399195
840,-181188,-2324101,997.4052397
841,-181160,-2324058,997.1427702
842,-181142,-2324037,997.0706331
843,-181102,-2323950,996.3196984
844,-181097,-2323883,995.2580976
845,-181118,-2323836,993.7516195
846,-181153,-2323766,991.2421237
847,-181156,-2323698,989.3706046
848,-181149,-2323609,986.9981026
849,-181097,-2323568,986.9526469
850,-181037,-2323528,987.3819716
851,-181028,-2323416,984.6122299
852,-181035,-2323303,981.6623833
853,-181038,-2323122,978.7546192
854,-181052,-2322986,977.4637686
855,-181072,-2322940,976.8274363
856,-181093,-2322893,976.3892156
857,-181113,-2322824,976.1933916
858,-181107,-2322757,976.7093797
859,-181110,-2322689,977.3736287
860,-181052,-2322671,978.3619268
861,-181013,-2322697,978.7481388
862,-181269,-2323465,980.3980822
863,-181358,-2323142,972.4327885
864,-181421,-2323115,971.332987
865,-181471,-2323021,970.3638531
866,-181466,-2323066,970.4497439
867,-181491,-2323177,971.0992913
868,-181495,-2323222,971.5919475
869,-181343,-2322739,973.8045176
870,-181369,-2322556,976.5999344
871,-181255,-2322340,981.4644449
872,-181208,-2322367,981.2292478
873,-181205,-2322434,980.1340709
874,-181212,-2322524,978.5384041
875,-181142,-2322574,978.3817704
876,-182905,-2323696,969.339639
877,-182991,-2323847,969.3604408
878,-182998,-2323937,970.6629178
879,-182856,-2323903,969.0100644
880,-182480,-2323280,967.7865566
881,-182151,-2323351,967.9925683
882,-182020,-2323563,973.7157738
883,-181942,-2323502,973.3587919
884,-182171,-2323709,975.5830677
885,-181633,-2322896,969.7847851
886,-181605,-2323056,969.3517963
887,-181652,-2323142,969.2997006
888,-181569,-2323441,975.647764
889,-182461,-2322831,970.8864597
890,-182810,-2322691,974.7750387
891,-182975,-2322611,977.5465094
892,-183595,-2322809,976.5126833
893,-183667,-2322781,975.5021642
894,-183687,-2322622,979.6344968
895,-183644,-2322490,981.6657734
896,-183585,-2322472,981.6420985
897,-183511,-2322568,979.6730032
898,-181589,-2322337,978.9034163
899,-181755,-2322369,977.0225639
900,-181739,-2322483,974.7770089
901,-181081,-2322309,982.4906274
902,-180984,-2322226,983.8218918
903,-181114,-2322216,983.5421475
904,-181366,-2322197,982.3209486
905,-181232,-2322162,983.4718572
906,-181077,-2322264,983.1028469
907,-181065,-2322535,979.6789062
908,-181351,-2322738,973.6747059
909,-181444,-2322776,972.1148651
910,-181543,-2322475,976.5694336
911,-181303,-2322967,972.5027248
912,-181436,-2323091,970.8638483
913,-181303,-2322652,975.4358152
914,-181310,-2322314,981.1273909
915,-181317,-2322088,983.7818987
916,-181161,-2322190,983.8538044
917,-183053,-2322874,974.1139045
918,-183049,-2322717,975.6255844
919,-183016,-2322405,978.1944405
920,-183007,-2322293,979.6907458
921,-183121,-2322284,980.323432
922,-183145,-2322282,980.6081249
923,-183261,-2322295,980.4528225
924,-184052,-2322796,978.1395312
925,-183923,-2322918,976.1034714
926,-183711,-2323025,974.270361
927,-183603,-2323214,972.8437173
928,-183282,-2323284,972.9082013
929,-182839,-2323161,973.1203004
930,-182675,-2322747,972.7529564
931,-183682,-2323590,970.5112149
932,-183572,-2323756,971.6948602
933,-183398,-2323725,971.0658427
934,-183348,-2323819,971.7185755
935,-183246,-2323872,971.9381828
936,-183200,-2323696,969.699822
937,-183160,-2323609,970.3563732
938,-182702,-2323712,968.1242584
939,-182676,-2323692,968.0940099
940,-182586,-2323586,968.0441929
941,-182556,-2323409,967.0709107
942,-182575,-2323340,967.2890625
943,-182548,-2323207,968.0267778
944,-182480,-2323167,968.845002
945,-182698,-2322520,975.337856
946,-182662,-2322680,973.1424903
947,-182332,-2322751,971.2489996
948,-182328,-2322797,970.8845043
949,-182235,-2323074,969.2158762
950,-182223,-2323232,967.576619
951,-182218,-2323480,969.4610893
952,-181985,-2323116,968.1616719
953,-182036,-2323134,968.313835
954,-182057,-2323200,968.1366524
955,-182098,-2323310,968.300415
956,-182218,-2323480,969.4610893
957,-182368,-2323626,970.3356612
958,-182778,-2323324,970.4921875
959,-182867,-2323317,971.7477679
960,-182927,-2323245,971.5308303
961,-182972,-2323196,971.7548876
962,-183013,-2323193,972.2896051
963,-182986,-2323262,970.9028559
964,-182962,-2323377,969.988609
965,-182494,-2323976,975.7270732
966,-182458,-2324137,979.037868
967,-182790,-2323998,970.2724429
968,-183055,-2323730,968.6712013
969,-183151,-2323700,969.2926616
970,-183248,-2323692,969.7053237
971,-183281,-2323689,970.1218909
972,-183312,-2323147,972.2982257
973,-183307,-2323192,973.1414858
974,-183311,-2323237,974.0367766
975,-183374,-2323209,971.0251031
976,-183386,-2323051,972.5042956
977,-183410,-2323049,972.8277021
978,-183443,-2323046,972.4687705
979,-183362,-2323368,974.1815781
980,-183402,-2323252,971.7281418
981,-183539,-2323331,973.3582917
982,-183544,-2323398,972.068832
983,-183450,-2323451,972.5531372
984,-183436,-2323587,970.4475077
985,-183573,-2323666,970.6813616
986,-183635,-2323729,971.8541746
987,-183653,-2323637,970.7097655
988,-183724,-2323609,970.724518
989,-183832,-2323623,971.0980985
990,-183894,-2323483,971.612154
991,-183628,-2324044,976.3385116
992,-183660,-2324042,976.415487
993,-183755,-2324102,978.2105412
994,-183787,-2324099,978.2402128
995,-183843,-2324073,977.8120367
996,-183794,-2324076,977.8140013
997,-182871,-2323879,969.0542054
998,-182860,-2323745,968.2002419
999,-183105,-2323636,970.5898782
1000,-182987,-2323487,970.841394
1001,-182848,-2323273,972.5148139
1002,-182719,-2323193,969.6753827
1003,-182566,-2322913,970.9866615
1004,-182582,-2323429,967.0429147
1005,-182396,-2323556,968.601011
1006,-182351,-2323402,967.4135021
1007,-182276,-2323183,968.7868987
1008,-182344,-2322998,969.8745028
1009,-182769,-2322897,972.1902154
1010,-182712,-2322699,972.989966
1011,-182688,-2322386,976.7711624
